time,battery,totalGenerated,spareModules,totalDirt,totalModules
8520.843,999999999.55028,21086646.0219578,1.65775031646854,4500,13.6799998538196
8580.075,999999999.561337,21086652.0518873,1.65775031646854,4500,13.6799998538196
8641.356,999999999.689264,21086655.992931,1.65775031646854,4500,13.6799998538196
8700.623,1000000000,21086659.5472685,1.65775031646854,4500,13.6799998538196
8760.586,999999999.833687,21086662.5079985,1.65775031646854,4500,13.6799998538196
8820.402,999999999.818779,21086666.9772824,1.65775031646854,4500,13.6799998538196
8880.037,1000000000,21086670.2844449,1.65775031646854,4500,13.6799998538196
8941.518,999999999.811598,21086674.9312928,1.65775031646854,4500,13.6799998538196
9000.67,999999999.716023,21086679.8707916,1.65775031646854,4500,13.6799998538196
9062.305,999898463.304043,21086684.0691786,1.71415959336623,5000,13.7364091307173
9120.985,998844351.242429,21673496.527813,2.69218038143903,5000,14.7144299187901
9182.021,998850029.875012,22283855.6511621,3.17775030022627,5000,15.1999998375773
9241.246,998018997.760489,22876100.6291132,3.9684566737524,5500,15.9907062111035
9300.429,997703249.376604,23467930.7933073,4.69775028398401,5500,16.7199998213351
9361.545,998314406.903153,24079090.7986383,4.69775028398401,5500,16.7199998213351
9420.328,998902238.510265,24666925.7481318,4.69775028398401,5500,16.7199998213351
9481.907,999518022.629694,25282715.5776243,4.69775028398401,5500,16.7199998213351
9540.2,1000000000,25764697.4943395,4.69775028398401,5500,16.7199998213351
9600.61,1000000000,25764700.9913599,4.69775028398401,5500,16.7199998213351
9660.737,999999999.845325,25764704.6230683,4.69775028398401,5500,16.7199998213351
9721.599,1000000000,25764709.2866657,4.69775028398401,5500,16.7199998213351
9780.599,1000000000,25764713.0981712,4.69775028398401,5500,16.7199998213351
9840.943,999999999.890903,25764716.6706361,4.69775028398401,5500,16.7199998213351
9901.117,999999999.830427,25764722.8291725,4.69775028398401,5500,16.7199998213351
9960.842,999999999.721814,25764726.9546741,4.69775028398401,5500,16.7199998213351
10020.94,999999999.71417,25764732.0214067,4.69775028398401,5500,16.7199998213351
10080.4,999999999.915861,25764736.0086697,4.69775028398401,5500,16.7199998213351
10140.36,998889826.329677,26348489.603856,5.68395632281545,6000,17.7062058601665
10200.56,998784877.50927,26950465.0603322,0.217750267741739,6000,18.2399998050928
10260.61,998182483.422293,27551042.9905442,0.886066296545527,6500,18.9083158338966
10320.85,997650270.503396,28153418.100932,1.73775025149947,6500,19.7599997888505
10381.42,998255932.464578,28759084.6692113,1.73775025149947,6500,19.7599997888505
10440.78,998849551.170482,29352706.8923501,1.73775025149947,6500,19.7599997888505
10500.16,999443376.337822,29946537.184575,1.73775025149947,6500,19.7599997888505
10561.08,999999999.810885,30503164.3591596,1.73775025149947,6500,19.7599997888505
10621.65,999999999.778978,30503167.9808478,1.73775025149947,6500,19.7599997888505
10680.92,1000000000,30503174.0249252,1.73775025149947,6500,19.7599997888505
10741.58,1000000000,30503179.0005995,1.73775025149947,6500,19.7599997888505
10801.23,1000000000,30503182.6586691,1.73775025149947,6500,19.7599997888505
10861.15,999999999.620939,30503186.285665,1.73775025149947,6500,19.7599997888505
10920.69,1000000000,30503191.2439363,1.73775025149947,6500,19.7599997888505
10980.91,1000000000,30503197.7957039,1.73775025149947,6500,19.7599997888505
11041.6,999999999.745011,30503200.3888085,1.73775025149947,6500,19.7599997888505
11101.55,1000000000,30503204.6058846,1.73775025149947,6500,19.7599997888505
11161.57,999999999.601166,30503208.6869407,1.73775025149947,6500,19.7599997888505
11221.09,999999999.795618,30503212.9744165,1.73775025149947,6500,19.7599997888505
11281.61,999999999.811302,30503217.1302705,1.73775025149947,6500,19.7599997888505
11342.44,999444338.929695,30743553.0513654,2.17996807911666,7000,20.2022176164677
11402.03,998600688.773781,31339398.882998,3.17304448921775,7000,21.1952940265688
11460.83,998996035.532283,31927484.1696153,3.30234086845771,7500,21.3245904058088
11521.72,997895566.993942,32536350.1054177,4.31711745270067,7500,22.3393669900517
11580.05,997896427.391587,33119606.7214141,4.77775021901494,7500,22.799999756366
11641.17,998507611.338269,33730795.3143249,4.77775021901494,7500,22.799999756366
11701.7,999112945.084139,34336133.7804923,4.77775021901494,7500,22.799999756366
11761.8,999713940.746407,34937134.9895129,4.77775021901494,7500,22.799999756366
11820.42,1000000000,35223198.6814077,4.77775021901494,7500,22.799999756366
11880.74,999999999.875989,35223204.2775421,4.77775021901494,7500,22.799999756366
11941.15,999999999.834833,35223208.9202383,4.77775021901494,7500,22.799999756366
12001.65,1000000000,35223214.0317372,4.77775021901494,7500,22.799999756366
12060.99,1000000000,35223219.1586275,4.77775021901494,7500,22.799999756366
12121.32,999999999.865313,35223223.868427,4.77775021901494,7500,22.799999756366
12180.66,1000000000,35223227.8646723,4.77775021901494,7500,22.799999756366
12240.54,999999999.765919,35223232.5775675,4.77775021901494,7500,22.799999756366
12301.07,999999999.531795,35223236.9958823,4.77775021901494,7500,22.799999756366
12361.08,999064476.071043,35670075.9234308,5.54572744153649,8000,23.5679769788875
12422.43,998281122.128097,36283566.2212251,0.509031904844091,8500,24.5312814421951
12484.11,997177625.643974,36900376.4834284,1.53704903340892,9000,25.55929857076
12540.2,996176512.046288,37461306.5519212,2.4719325035347,9000,26.4941820408858
12601.67,995730063.165584,38075954.5388101,3.33775017028814,9000,27.3599997076392
12660.97,996323136.562727,38669033.1783174,3.33775017028814,9000,27.3599997076392
12720.83,996921692.201574,39267592.0286058,3.33775017028814,9000,27.3599997076392
12783.12,997544564.613835,39890469.3307756,3.33775017028814,9000,27.3599997076392
12840.16,998114965.948138,40460875.5173563,3.33775017028814,9000,27.3599997076392
12901.08,998724189.82112,41070104.452598,3.33775017028814,9000,27.3599997076392
12961.92,999332611.071659,41678529.1340231,3.33775017028814,9000,27.3599997076392
13023.85,999951835.478714,42297756.8294882,3.33775017028814,9000,27.3599997076392
13080.91,1000000000,42345925.5626001,3.33775017028814,9000,27.3599997076392
13143.15,999999999.519093,42345930.2422032,3.33775017028814,9000,27.3599997076392
13200.06,1000000000,42345933.6502544,3.33775017028814,9000,27.3599997076392
13261.97,1000000000,42345937.2086099,3.33775017028814,9000,27.3599997076392
13325.26,999818717.746735,42345941.0753127,3.43846253565204,9500,27.4607120730031
13382.4,998765822.262315,42917343.863475,4.3908005389827,9500,28.4130500763338
13443.08,998767119.474782,43524109.7845908,4.85775015404587,9500,28.8799996913969
13500.78,998902865.475773,44101118.6017867,5.1028942768604,10000,29.1251438142115
13561.3,997944629.966125,44706296.0591193,0.0892767609915346,10000,30.1337729341891
13624.67,998228469.028737,45340026.9451019,0.355503501957057,10000,30.3999996751547
13681.5,998796709.012565,45908276.7667648,0.355503501957057,10000,30.3999996751547
13741.86,998883599.954127,46511900.586116,0.642571860018064,10500,30.6870680332157
13802.46,997939967.80989,47117916.9192191,1.65259910631389,10500,31.6970952795115
13860.5,998209100.684899,47698305.2685138,1.87550348571479,10500,31.9199996589124
13920.21,998806207.741103,48295418.8325282,1.87550348571479,10500,31.9199996589124
13980.77,999411775.469438,48900994.1866275,1.87550348571479,10500,31.9199996589124
14044.79,999999999.447118,49489223.2733896,1.87550348571479,10500,31.9199996589124
14102.93,999999999.125123,49489230.8678032,1.87550348571479,10500,31.9199996589124
14160.33,1000000000,49489236.5018444,1.87550348571479,10500,31.9199996589124
14223.6,999999999.461333,49489241.3869079,1.87550348571479,10500,31.9199996589124
14281.28,999999999.606158,49489247.1698757,1.87550348571479,10500,31.9199996589124
14342.66,999834467.403889,49533718.269591,1.99216829156786,11000,32.0366644647655
14401.07,998699251.72569,50117823.4417483,2.96567693540292,11500,33.0101731086005
14462.29,997657102.580095,50729968.4770151,3.98591868555225,11500,34.0304148587499
14523.28,997125397.122441,51339883.9075609,4.91550345323026,11500,34.9599996264279
14580.2,996987032.652221,51909048.7415835,5.30857032199343,12000,35.353066495191
14647.24,996034319.214604,52579539.6788164,0.426055244440927,12000,36.4705514176385
14709.67,996461735.45081,53203787.3632952,0.435503436987991,12000,36.4799996101856
14768.32,995934975.884435,53790305.1931902,1.05398658210131,12500,37.0984827552989
14822.87,995222421.736678,54335814.2645403,1.95550342074572,12500,37.9999995939433
14886.01,995853830.79395,54967229.2263552,1.95550342074572,12500,37.9999995939433
14946.55,996459145.948021,55572550.051932,1.95550342074572,12500,37.9999995939433
15005.82,997051843.035971,56165256.5271899,1.95550342074572,12500,37.9999995939433
15067.38,997667478.95824,56780897.506003,1.95550342074572,12500,37.9999995939433
15124.44,998238081.911599,57351505.3637072,1.95550342074572,12500,37.9999995939433
15183.44,998828090.480016,57941516.7601153,1.95550342074572,12500,37.9999995939433
15249.77,999491343.078892,58604774.3589922,1.95550342074572,12500,37.9999995939433
15308.7,999999998.955596,59113439.6718322,1.95550342074572,12500,37.9999995939433
15362.74,999999998.288335,59113444.2693185,1.95550342074572,12500,37.9999995939433
15425.13,999999999.458225,59113450.4405385,1.95550342074572,12500,37.9999995939433
15482.17,999335350.184787,59256286.3604648,2.40410458212102,13000,38.4486007553186
15547.06,998037694.240056,59905110.3083713,3.48547785481663,13500,39.5299740280142
15613.49,997208953.095862,60569476.7443759,4.59275527496974,13500,40.6372514481673
15663.49,997042279.749813,61069476.7825229,4.99550338826119,13500,41.0399995614588
15730.16,997708941.467341,61736143.5000522,4.99550338826119,13500,41.0399995614588
15796.25,998369898.407595,62397103.7165744,4.99550338826119,13500,41.0399995614588
15846.25,998869895.112408,62897103.7547214,4.99550338826119,13500,41.0399995614588
15912.92,999536558.496604,63563770.4722507,4.99550338826119,13500,41.0399995614588
15962.92,999999996.666666,64027216.9756477,4.99550338826119,14000,41.0399995614588
16029.59,998499994.885558,64527220.3471284,6.10661461104823,14500,42.1511107842458
16095.49,997507634.426451,65186234.1906648,1.20497104353822,14500,43.2494672167358
16145.49,997007632.721637,65686234.2288117,2.03550335577666,14500,44.0799995289742
16212.16,997674287.772499,66352900.946341,2.03550335577666,14500,44.0799995289742
16270.95,998262234.208512,66940854.7236543,2.03550335577666,14500,44.0799995289742
16324.69,998799618.483496,67478243.0865388,2.03550335577666,14500,44.0799995289742
16383.96,999392330.8425,68070965.1114564,2.03550335577666,14500,44.0799995289742
16443.05,999983243.818521,68661887.0093446,2.03550335577666,14500,44.0799995289742
16507.81,999999998.686723,68678650.9433652,2.03550335577666,14500,44.0799995289742
16573.51,1000000000,68678657.1697067,2.03550335577666,14500,44.0799995289742
16623.37,1000000000,68678658.8363736,2.03550335577666,14500,44.0799995289742
16686.44,999999998.632034,68678662.123924,2.03550335577666,14500,44.0799995289742
16741.14,999999998.364989,68678668.1171505,2.03550335577666,14500,44.0799995289742
16802.82,999999999.332142,68678677.83934,2.03550335577666,14500,44.0799995289742
16861.99,1000000000,68678683.6942832,2.03550335577666,14500,44.0799995289742
16923.62,999503676.152447,68678685.1253548,2.31123791420104,15000,44.3557340873986
16990.29,998503671.076152,69345351.8428841,3.42234913698808,15000,45.4668453101856
17040.29,998670331.088867,69845351.881031,3.55177657260644,15000,45.596272745804
17106.96,999336992.806396,70512018.5985603,3.55177657260644,15000,45.596272745804
17173.43,999999998.333333,71175029.10577,3.55177657260644,15000,45.596272745804
17223.38,999999996.666666,71175034.0969093,3.55177657260644,15000,45.596272745804
17290.05,999999998.333333,71175045.7635773,3.55177657260644,15500,45.596272745804
17340.05,998833326.577656,71508380.7890089,4.38510998969672,16000,46.4296061628943
17404.32,997547820.799544,72151132.0631177,5.45636213915124,16500,47.5008583123488
17469.73,996239630.790625,72805223.8599927,0.546515160340296,17000,48.5910113335378
17534.62,995108536.877008,73454102.548805,1.62797966788106,17000,49.6724758410786
17584.55,994609199.997025,73953436.1021192,2.46020227688983,17000,50.5046984500874
17651.14,993943347.790909,74619283.3082349,3.56994764728784,17000,51.6144438204854
17701.14,994110006.136957,75119283.3463819,3.63550327456532,17000,51.6799994477628
17767.81,994776667.854486,75785950.0639112,3.63550327456532,17000,51.6799994477628
17834.44,995442982.242809,76452266.1153944,3.63550327456532,17000,51.6799994477628
17884.38,995942442.084765,76951737.6081617,3.63550327456532,17000,51.6799994477628
17951.05,996609098.802293,77618404.325691,3.63550327456532,17000,51.6799994477628
18001.05,997109090.507105,78118404.363838,3.63550327456532,17000,51.6799994477628
18067.72,997775747.224633,78785071.0813673,3.63550327456532,17000,51.6799994477628
18134.38,998442405.608828,79451737.7988966,3.63550327456532,17000,51.6799994477628
18181.43,998912811.677153,79922148.5654981,3.63550327456532,17000,51.6799994477628
18247.45,999573047.723991,80582389.9786146,3.63550327456532,17000,51.6799994477628
18307.83,999999998.133779,81009349.0409849,3.63550327456532,17000,51.6799994477628
18362.55,1000000000,81009355.570449,3.63550327456532,17000,51.6799994477628
18425.3,999999998.730494,81009362.4231094,3.63550327456532,17000,51.6799994477628
18491.97,999999998.333333,81009368.6926159,3.63550327456532,17000,51.6799994477628
18541.97,999166663.269755,81176040.3719988,4.19105888595884,17500,52.2355550591564
18608.64,998333319.872842,81842707.0895281,5.15550325832306,17500,53.1999994315206
18675.3,998999981.590371,82509373.8070574,5.15550325832306,17500,53.1999994315206
18725.3,999499973.295183,83009373.8452044,5.15550325832306,18000,53.1999994315206
18791.97,998333301.539506,83676040.5627337,6.26661448111009,18000,54.3111106543076
18841.97,997666628.15531,84176040.6008806,0.95328104777755,18500,54.9977772209751
18908.64,996666616.412348,84842707.3184099,2.06439227056459,18500,56.1088884437621
18975.3,996999943.104445,85509374.0359392,2.19550322583852,19000,56.239999399036
19025.3,995999939.694817,86009374.0740862,3.0288366429288,19000,57.0733328161263
19091.97,995666601.336052,86676040.7916155,3.71550320959626,19000,57.7599993827938
19141.97,995166597.964571,87176040.8297625,4.27105882098978,19500,58.3155549941873
19208.64,994166592.888277,87842707.5472918,5.38217004377681,20000,59.4266662169743
19275.3,993166584.478648,88509374.2648211,6.49328126656385,20000,60.5377774397613
19325.28,993332970.69874,89009098.8436785,6.75550317711172,20000,60.7999993503092
19391.94,993999630.749602,89675765.5612078,6.75550317711172,20000,60.7999993503092
19441.94,994499627.454416,90175765.5993547,6.75550317711172,20000,60.7999993503092
19503.92,995119402.491276,90795545.3673449,6.75550317711172,20000,60.7999993503092
19566.41,995744260.634486,91420411.3188829,6.75550317711172,20000,60.7999993503092
19632.43,996404456.192346,92080613.4787645,6.75550317711172,20000,60.7999993503092
19682.43,996904452.897159,92580613.5169115,6.75550317711172,20000,60.7999993503092
19749.1,997571116.281355,93247280.2344408,6.75550317711172,20000,60.7999993503092
19815.76,998237776.332217,93913946.9519701,6.75550317711172,20000,60.7999993503092
19865.76,998737769.703696,94413946.9901171,6.75550317711172,20000,60.7999993503092
19931.68,999396979.601323,95073163.4799089,6.75550317711172,20000,60.7999993503092
19980.63,999886409.420493,95562599.8583879,6.75550317711172,20000,60.7999993503092
20046.71,999999998.333333,95676197.045776,6.75550317711172,20000,60.7999993503092
20113.37,999999998.333333,95676203.7124435,6.75550317711172,20000,60.7999993503092
20163.37,999999998.333333,95676210.3791109,6.75550317711172,20000,60.7999993503092
20230.04,1000000000,95676217.0457784,6.75550317711172,20000,60.7999993503092
20280.04,999999994.999999,95676218.7124453,6.75550317711172,20000,60.7999993503092
20346.71,999999998.333333,95676228.7124465,6.75550317711172,20000,60.7999993503092
20413.37,998833329.91099,96009565.4045448,7.588836594202,21000,61.6333327673995
20463.37,997833329.834696,96509565.4426918,8.42217001129228,21500,62.4666661844897
20530.04,996666659.745686,97176232.1602211,9.53328123407932,22000,63.5777774072768
20580.04,995666651.336058,97676232.1983681,10.3666146511696,22000,64.4111108243671
20646.71,994999976.285194,98342898.9158974,11.4777258739566,22000,65.5222220471541
20713.37,994333306.234331,99009565.6334267,12.5888370967437,22000,66.6333332699411
20763.37,993999967.875566,99509565.6715736,13.1132809178394,23000,67.1577770910369
20830.04,992666626.107173,100176232.389103,14.2243921406265,23500,68.2688883138239
20880.04,991666616.030878,100676232.42725,15.0577255577167,23500,69.1022217309142
20946.71,990833275.967299,101342899.144779,16.1688367805038,23500,70.2133329537012
21013.37,990166600.916435,102009565.862309,17.2799480032908,23500,71.3244441764882
21063.37,990333259.262483,102509565.900455,17.3955030634159,23500,71.4399992366133
21130.04,990999919.313345,103176232.617985,17.3955030634159,23500,71.4399992366133
21180.04,991499914.351491,103676232.656132,17.3955030634159,23500,71.4399992366133
21246.71,992166577.735687,104342899.373661,17.3955030634159,23500,71.4399992366133
21313.01,992829612.840298,105005942.73914,17.3955030634159,23500,71.4399992366133
21362.58,993325310.511994,105501647.027622,17.3955030634159,23500,71.4399992366133
21428.37,993983147.94783,106159489.463459,17.3955030634159,23500,71.4399992366133
21495.03,994649807.998692,106826156.180988,17.3955030634159,23500,71.4399992366133
21545.03,995149798.036838,107326156.219135,17.3955030634159,23500,71.4399992366133
21610.74,995806872.218412,107983236.898075,17.3955030634159,23500,71.4399992366133
21660.74,996306865.589891,108483236.936222,17.3955030634159,23500,71.4399992366133
21727.41,996973527.30742,109149903.653751,17.3955030634159,23500,71.4399992366133
21794.07,997140183.986801,109816570.371281,17.6732808691126,24000,71.71777704231
21844.07,996140178.910507,110316570.409428,18.5066142862029,24500,72.5511104594003
21910.74,995140170.500878,110983237.126957,19.6177255089899,25000,73.6622216821873
21960.74,994140163.757917,111483237.165104,20.4510589260802,25000,74.4955550992776
22027.41,993306823.694338,112149903.882633,21.5621701488672,25500,75.6066663220646
