time,battery,totalGenerated,spareModules,totalDirt,totalModules
0,1000000000,0,0,0,0
60.8816,999999999.536641,9.21052074432373,0,0,0
120.9354,1000000000,12.9598489999771,0,0,0
180.8219,1000000000,14.9702576398849,0,0,0
240.9209,999999999.864425,17.4913073778152,0,0,0
300.9885,999999999.886536,20.0113472938538,0,0,0
362.015,999999999.730294,22.9731637239456,0,0,0
420.0378,999999999.794551,26.277864575386,0,0,0
480.2573,999999999.898664,28.3792253732681,0,0,0
540.3774,999999999.854909,31.2076072692871,0,0,0
600.46,999999999.875647,33.9360016584396,0,0,0
661.4524,1000000000,35.2682754993439,0,0,0
720.921,1000000000,37.8300766944885,0,0,0
780.2949,999082333.690166,443777.925696731,0.756335332429084,500,0.756335332429084
840.3137,998681221.667281,1043966.32644212,1.51999998375773,500,1.51999998375773
900.0614,999278695.921253,1641443.01029718,1.51999998375773,500,1.51999998375773
960.6362,999884441.295092,2247190.91745889,1.51999998375773,500,1.51999998375773
1020.559,1000000000,2362752.64126229,1.51999998375773,500,1.51999998375773
1081.792,999999999.759321,2362755.91613781,1.51999998375773,500,1.51999998375773
1140.764,999999999.872936,2362758.27842605,1.51999998375773,500,1.51999998375773
1200.481,1000000000,2362761.06620765,1.51999998375773,500,1.51999998375773
1260.694,1000000000,2362762.99509311,1.51999998375773,500,1.51999998375773
1321.237,1000000000,2362764.68813717,1.51999998375773,500,1.51999998375773
1380.342,1000000000,2362766.75273705,1.51999998375773,500,1.51999998375773
1440.415,1000000000,2362769.38718188,1.51999998375773,500,1.51999998375773
1500.922,1000000000,2362771.8829819,1.51999998375773,500,1.51999998375773
1560.246,1000000000,2362774.47223949,1.51999998375773,500,1.51999998375773
1620.036,1000000000,2362777.33285236,1.51999998375773,500,1.51999998375773
1680.736,1000000000,2362779.80700099,1.51999998375773,500,1.51999998375773
1741.072,1000000000,2362782.06167936,1.51999998375773,500,1.51999998375773
1800.368,1000000000,2362784.26996541,1.51999998375773,500,1.51999998375773
1860.488,1000000000,2362786.32275057,1.51999998375773,500,1.51999998375773
1920.754,999999999.912438,2362788.70124781,1.51999998375773,500,1.51999998375773
1980.144,999089356.967187,2802795.38190413,2.2703598401348,1000,2.2703598401348
2040.047,998700090.128869,3401828.89676142,3.03999996751547,1000,3.03999996751547
2100.751,999307121.993432,4008862.39087629,3.03999996751547,1000,3.03999996751547
2162.543,999925047.935032,4626790.39275694,3.03999996751547,1000,3.03999996751547
2220.004,1000000000,4701744.32736862,3.03999996751547,1000,3.03999996751547
2280.327,999999999.807337,4701746.16039133,3.03999996751547,1000,3.03999996751547
2341.219,999999999.848081,4701748.87239611,3.03999996751547,1000,3.03999996751547
2400.383,1000000000,4701751.24794877,3.03999996751547,1000,3.03999996751547
2460.581,999999999.922595,4701753.16468823,3.03999996751547,1000,3.03999996751547
2520.363,1000000000,4701755.99052644,3.03999996751547,1000,3.03999996751547
2580.185,1000000000,4701758.51902235,3.03999996751547,1000,3.03999996751547
2641.395,1000000000,4701759.82859552,3.03999996751547,1000,3.03999996751547
2700.137,999999999.912625,4701761.92134464,3.03999996751547,1000,3.03999996751547
2760.455,999999999.899099,4701764.88014317,3.03999996751547,1000,3.03999996751547
2821.011,999999999.86809,4701766.23165679,3.03999996751547,1000,3.03999996751547
2880.564,1000000000,4701767.69134116,3.03999996751547,1000,3.03999996751547
2940.034,1000000000,4701769.82636821,3.03999996751547,1000,3.03999996751547
3001.899,1000000000,4701772.69165623,3.03999996751547,1000,3.03999996751547
3060.708,999999999.916761,4701774.90014541,3.03999996751547,1000,3.03999996751547
3120.435,999853544.718445,4754720.17483759,3.15077679296353,1500,3.15077679296353
3180.837,998815282.044486,5358733.77935934,4.15746615820948,1500,4.15746615820948
3240.953,998921845.926331,5959896.27497244,4.5599999512732,1500,4.5599999512732
3300.518,999517490.910703,6555544.03321791,4.5599999512732,1500,4.5599999512732
3360.438,1000000000,7038056.16917276,4.5599999512732,1500,4.5599999512732
3420.659,1000000000,7038058.46948254,4.5599999512732,1500,4.5599999512732
3481.003,1000000000,7038061.18648815,4.5599999512732,1500,4.5599999512732
3540.799,999999999.878054,7038063.93999529,4.5599999512732,1500,4.5599999512732
3600.122,999999999.903138,7038066.56487441,4.5599999512732,1500,4.5599999512732
3660.449,999999999.924341,7038069.56667352,4.5599999512732,1500,4.5599999512732
3720.305,1000000000,7038071.92707014,4.5599999512732,1500,4.5599999512732
3781.611,1000000000,7038074.92261636,4.5599999512732,1500,4.5599999512732
3841.764,1000000000,7038077.4458015,4.5599999512732,1500,4.5599999512732
3900.067,1000000000,7038080.37946415,4.5599999512732,1500,4.5599999512732
3961.018,1000000000,7038083.12978506,4.5599999512732,1500,4.5599999512732
4020.46,999999999.91245,7038085.61025965,4.5599999512732,1500,4.5599999512732
4080.552,1000000000,7038088.20464265,4.5599999512732,1500,4.5599999512732
4140.357,999999999.914373,7038090.29556334,4.5599999512732,1500,4.5599999512732
4200.134,1000000000,7038091.93796229,4.5599999512732,1500,4.5599999512732
4260.456,1000000000,7038093.82607341,4.5599999512732,1500,4.5599999512732
4320.125,999940898.1812,7056873.02923,4.60326625069441,2000,4.60326625069441
4380.043,998859828.396138,7656056.75017631,5.60190580978637,2000,5.60190580978637
4441.002,998809964.406867,8265652.25517547,0.0799999350309363,2000,6.07999993503094
4500.075,999400687.446864,8856377.31110847,0.0799999350309363,2000,6.07999993503094
4560.271,1000000000,9455691.92172861,0.0799999350309363,2000,6.07999993503094
4621.15,1000000000,9455693.49330938,0.0799999350309363,2000,6.07999993503094
4681.127,1000000000,9455694.88914549,0.0799999350309363,2000,6.07999993503094
4740.608,1000000000,9455695.90530145,0.0799999350309363,2000,6.07999993503094
4800.751,999999999.814497,9455697.97020054,0.0799999350309363,2000,6.07999993503094
4860.553,1000000000,9455700.68024242,0.0799999350309363,2000,6.07999993503094
4920.613,1000000000,9455703.24968266,0.0799999350309363,2000,6.07999993503094
4980.042,1000000000,9455705.79297543,0.0799999350309363,2000,6.07999993503094
5041.333,1000000000,9455708.09329367,0.0799999350309363,2000,6.07999993503094
5101.046,1000000000,9455710.55849409,0.0799999350309363,2000,6.07999993503094
5160.901,1000000000,9455711.79209721,0.0799999350309363,2000,6.07999993503094
5220.338,999999999.880877,9455712.76449108,0.0799999350309363,2000,6.07999993503094
5280.969,1000000000,9455714.89534235,0.0799999350309363,2000,6.07999993503094
5340.046,999999999.907478,9455717.20477974,0.0799999350309363,2000,6.07999993503094
5400.087,999999999.902673,9455718.8923943,0.0799999350309363,2000,6.07999993503094
5460.54,1000000000,9455720.64300179,0.0799999350309363,2000,6.07999993503094
5521.301,1000000000,9455721.66454852,0.0799999350309363,2000,6.07999993503094
5581.258,999135536.92474,9867335.0312922,0.788930179357701,2500,6.7889301793577
5641.499,998647967.851959,10469744.7082016,1.59999991878867,2500,7.59999991878867
